image_path,split,group,student_id,aug_type,gt_path,gt_exists,mean_field_cer,field_accuracy,page_cer,page_wer
images/augmented/th/72100009_aug2_noise.png,augmented,th,72100009,noise,ground_truth/th/Json_72100009_en.json,True,0.1375,0.75,0.7283261802575107,1.5401459854014599
images/augmented/th/72100009_aug3_blur_contrast.png,augmented,th,72100009,blur_contrast,ground_truth/th/Json_72100009_en.json,True,0.1375,0.75,0.7051502145922747,1.4817518248175183
images/augmented/th/72100009_aug4_perspective.png,augmented,th,72100009,perspective,ground_truth/th/Json_72100009_en.json,True,0.15,0.75,0.7549356223175966,1.5401459854014599
images/augmented/th/72100009_aug5_jpeg_dark.png,augmented,th,72100009,jpeg_dark,ground_truth/th/Json_72100009_en.json,True,0.15675675675675677,0.75,0.7317596566523605,1.5693430656934306
images/original/th/72100013.png,original,th,72100013,none,ground_truth/th/Json_72100013_en.json,True,0.125,0.75,0.6760626398210291,1.625984251968504
images/augmented/th/72100013_aug1_rotate_bright.png,augmented,th,72100013,rotate_bright,ground_truth/th/Json_72100013_en.json,True,0.14711538461538462,0.75,0.7548098434004474,1.641732283464567
images/augmented/th/72100013_aug2_noise.png,augmented,th,72100013,noise,ground_truth/th/Json_72100013_en.json,True,0.125,0.75,0.676510067114094,1.610236220472441
images/augmented/th/72100013_aug3_blur_contrast.png,augmented,th,72100013,blur_contrast,ground_truth/th/Json_72100013_en.json,True,0.1346153846153846,0.75,0.6442953020134228,1.484251968503937
images/augmented/th/72100013_aug4_perspective.png,augmented,th,72100013,perspective,ground_truth/th/Json_72100013_en.json,True,0.125,0.75,0.69082774049217,1.578740157480315
images/augmented/th/72100013_aug5_jpeg_dark.png,augmented,th,72100013,jpeg_dark,ground_truth/th/Json_72100013_en.json,True,0.1346153846153846,0.75,0.6823266219239373,1.5984251968503937
images/original/th/72110002.png,original,th,72110002,none,ground_truth/th/Json_72110002_en.json,True,0.1375,0.75,0.39664218258132217,2.010752688172043
images/augmented/th/72110002_aug1_rotate_bright.png,augmented,th,72110002,rotate_bright,ground_truth/th/Json_72110002_en.json,True,0.1375,0.75,0.4858342077649528,2.0
images/augmented/th/72110002_aug2_noise.png,augmented,th,72110002,noise,ground_truth/th/Json_72110002_en.json,True,0.1375,0.75,0.3987408184679958,2.032258064516129
images/augmented/th/72110002_aug3_blur_contrast.png,augmented,th,72110002,blur_contrast,ground_truth/th/Json_72110002_en.json,True,0.1375,0.75,0.35571878279118574,1.8279569892473118
images/augmented/th/72110002_aug4_perspective.png,augmented,th,72110002,perspective,ground_truth/th/Json_72110002_en.json,True,0.1375,0.75,0.459601259181532,1.978494623655914
images/augmented/th/72110002_aug5_jpeg_dark.png,augmented,th,72110002,jpeg_dark,ground_truth/th/Json_72110002_en.json,True,0.14444444444444446,0.75,0.39979013641133265,1.946236559139785
images/original/th/72110006.png,original,th,72110006,none,ground_truth/th/Json_72110006_en.json,True,0.1375,0.75,0.5385826771653544,2.6545454545454548
images/augmented/th/72110006_aug1_rotate_bright.png,augmented,th,72110006,rotate_bright,ground_truth/th/Json_72110006_en.json,True,0.1375,0.75,0.47401574803149604,2.4
images/augmented/th/72110006_aug2_noise.png,augmented,th,72110006,noise,ground_truth/th/Json_72110006_en.json,True,0.1375,0.75,0.5401574803149606,2.6363636363636362
